Node ID,round,period,step,Simulation time (seconds),Chronological time (seconds)
2,3,0,0,6.800000190734,15.6683319
2,3,0,1,6.800000190734,15.6683319
382,3,0,0,6.800000190734,15.6683319
382,3,0,1,6.800000190734,15.6683319
368,3,0,0,6.800000190734,15.6683319
368,3,0,1,6.800000190734,15.6683319
367,3,0,0,6.800000190734,15.6683319
367,3,0,1,6.800000190734,15.6683319
353,3,0,0,6.800000190734,15.6683319
353,3,0,1,6.800000190734,15.6683319
316,3,0,0,6.800000190734,15.6692972
316,3,0,1,6.800000190734,15.6692972
310,3,0,0,6.800000190734,15.6692972
310,3,0,1,6.800000190734,15.6692972
199,3,0,0,6.800000190734,15.6702956
199,3,0,1,6.800000190734,15.6702956
139,3,0,0,6.800000190734,15.6712945
139,3,0,1,6.800000190734,15.6712945
135,3,0,0,6.800000190734,15.6712945
135,3,0,1,6.800000190734,15.6712945
87,3,0,0,6.800000190734,15.6712945
87,3,0,1,6.800000190734,15.6712945
51,3,0,0,6.800000190734,15.6712945
51,3,0,1,6.800000190734,15.6712945
23,3,0,0,6.800000190734,15.6723014
23,3,0,1,6.800000190734,15.6723014
22,3,0,0,6.800000190734,15.6723014
22,3,0,1,6.800000190734,15.6723014
373,3,0,0,6.800000190734,15.6723014
373,3,0,1,6.800000190734,15.6723014
349,3,0,0,6.800000190734,15.6723014
349,3,0,1,6.800000190734,15.6723014
314,3,0,0,6.800000190734,15.6723014
314,3,0,1,6.800000190734,15.6732985
275,3,0,0,6.800000190734,15.6732985
275,3,0,1,6.800000190734,15.6732985
214,3,0,0,6.800000190734,15.6732985
214,3,0,1,6.800000190734,15.6732985
211,3,0,0,6.800000190734,15.6732985
211,3,0,1,6.800000190734,15.6732985
174,3,0,0,6.800000190734,15.6743382
174,3,0,1,6.800000190734,15.6743382
167,3,0,0,6.800000190734,15.6743382
167,3,0,1,6.800000190734,15.6743382
103,3,0,0,6.800000190734,15.6743382
103,3,0,1,6.800000190734,15.6743382
88,3,0,0,6.800000190734,15.6752983
88,3,0,1,6.800000190734,15.6752983
64,3,0,0,6.800000190734,15.6752983
64,3,0,1,6.800000190734,15.6752983
24,3,0,0,6.800000190734,15.6752983
24,3,0,1,6.800000190734,15.6752983
12,3,0,0,6.800000190734,15.6752983
12,3,0,1,6.800000190734,15.6752983
257,3,0,0,6.800000190734,15.6763448
257,3,0,1,6.800000190734,15.6763448
114,3,0,0,6.800000190734,15.6763448
114,3,0,1,6.800000190734,15.6763448
70,3,0,0,6.800000190734,15.6763448
70,3,0,1,6.800000190734,15.6763448
33,3,0,0,6.800000190734,15.6773008
33,3,0,1,6.800000190734,15.6773008
29,3,0,0,6.800000190734,15.6773008
29,3,0,1,6.800000190734,15.6773008
392,3,0,0,6.800000190734,15.6773008
392,3,0,1,6.800000190734,15.6773008
385,3,0,0,6.800000190734,15.6773008
385,3,0,1,6.800000190734,15.6773008
363,3,0,0,6.800000190734,15.6783009
363,3,0,1,6.800000190734,15.6783009
309,3,0,0,6.800000190734,15.6783009
309,3,0,1,6.800000190734,15.6783009
273,3,0,0,6.800000190734,15.6783009
273,3,0,1,6.800000190734,15.6792971
264,3,0,0,6.800000190734,15.6792971
264,3,0,1,6.800000190734,15.6792971
254,3,0,0,6.800000190734,15.6792971
254,3,0,1,6.800000190734,15.6792971
249,3,0,0,6.800000190734,15.6792971
249,3,0,1,6.800000190734,15.6792971
204,3,0,0,6.800000190734,15.6792971
204,3,0,1,6.800000190734,15.6792971
188,3,0,0,6.800000190734,15.6802918
188,3,0,1,6.800000190734,15.6802918
78,3,0,0,6.800000190734,15.6802918
78,3,0,1,6.800000190734,15.6802918
75,3,0,0,6.800000190734,15.6802918
75,3,0,1,6.800000190734,15.6802918
58,3,0,0,6.800000190734,15.6802918
58,3,0,1,6.800000190734,15.6802918
38,3,0,0,6.800000190734,15.6812939
38,3,0,1,6.800000190734,15.6812939
364,3,0,0,6.800000190734,15.6812939
364,3,0,1,6.800000190734,15.6812939
360,3,0,0,6.800000190734,15.6822935
360,3,0,1,6.800000190734,15.6822935
359,3,0,0,6.800000190734,15.6822935
359,3,0,1,6.800000190734,15.6822935
313,3,0,0,6.800000190734,15.6832943
313,3,0,1,6.800000190734,15.6832943
312,3,0,0,6.800000190734,15.6832943
312,3,0,1,6.800000190734,15.6832943
306,3,0,0,6.800000190734,15.6842954
306,3,0,1,6.800000190734,15.6852964
265,3,0,0,6.800000190734,15.6852964
265,3,0,1,6.800000190734,15.6862982
221,3,0,0,6.800000190734,15.6872953
221,3,0,1,6.800000190734,15.6872953
213,3,0,0,6.800000190734,15.688303
213,3,0,1,6.800000190734,15.688303
209,3,0,0,6.800000190734,15.688303
209,3,0,1,6.800000190734,15.688303
162,3,0,0,6.800000190734,15.688303
162,3,0,1,6.800000190734,15.688303
147,3,0,0,6.800000190734,15.6892983
147,3,0,1,6.800000190734,15.6892983
115,3,0,0,6.800000190734,15.6892983
115,3,0,1,6.800000190734,15.6892983
105,3,0,0,6.800000190734,15.6892983
105,3,0,1,6.800000190734,15.6912927
65,3,0,0,6.800000190734,15.6912927
65,3,0,1,6.800000190734,15.6912927
47,3,0,0,6.800000190734,15.6912927
47,3,0,1,6.800000190734,15.6912927
42,3,0,0,6.800000190734,15.6922991
42,3,0,1,6.800000190734,15.6922991
190,3,0,1,10.200000286101,15.6922991
190,3,0,2,10.200000286101,15.7012961
181,3,0,1,10.200000286101,15.7012961
181,3,0,2,10.200000286101,15.7072954
326,3,0,1,10.200000286101,15.7072954
326,3,0,2,10.200000286101,15.7133295
390,3,0,1,10.200000286101,15.7133295
390,3,0,2,10.200000286101,15.723294
263,3,0,1,10.200000286101,15.723294
263,3,0,2,10.200000286101,15.7293312
366,3,0,1,10.200000286101,15.7293312
366,3,0,2,10.200000286101,15.7333324
73,3,0,1,10.200000286101,15.7333324
73,3,0,2,10.200000286101,15.7463427
251,3,0,1,10.200000286101,15.7463427
251,3,0,2,10.200000286101,15.7532967
74,3,0,1,10.200000286101,15.7532967
74,3,0,2,10.200000286101,15.7603228
295,3,0,1,10.200000286101,15.7603228
295,3,0,2,10.200000286101,15.7652959
95,3,0,1,10.200000286101,15.7652959
95,3,0,2,10.200000286101,15.7723009
14,3,0,1,10.200000286101,15.7723009
14,3,0,2,10.200000286101,15.778343
336,3,0,1,10.200000286101,15.778343
336,3,0,2,10.200000286101,15.7982945
163,3,0,1,10.200000286101,15.7982945
163,3,0,2,10.200000286101,15.8033297
151,3,0,1,10.200000286101,15.8033297
151,3,0,2,10.200000286101,15.8072939
298,3,0,1,10.200000286101,15.8072939
298,3,0,2,10.200000286101,15.8132934
216,3,0,1,10.200000286101,15.8132934
216,3,0,2,10.200000286101,15.823905
156,3,0,1,10.200000286101,15.823905
156,3,0,2,10.200000286101,15.8318627
133,3,0,1,10.200000286101,15.8318627
133,3,0,2,10.200000286101,15.8368675
122,3,0,1,10.200000286101,15.8368675
122,3,0,2,10.200000286101,15.8438678
381,3,0,1,10.200000286101,15.8438678
381,3,0,2,10.200000286101,15.8548737
318,3,0,1,10.200000286101,15.8548737
318,3,0,2,10.200000286101,15.8718648
153,3,0,1,10.200000286101,15.8728693
153,3,0,2,10.200000286101,15.9139004
126,3,0,1,10.200000286101,15.9139004
126,3,0,2,10.200000286101,15.9228796
343,3,0,1,10.200000286101,15.9228796
343,3,0,2,10.200000286101,15.927897
338,3,0,1,10.200000286101,15.927897
338,3,0,2,10.200000286101,15.9338968
292,3,0,1,10.200000286101,15.9338968
292,3,0,2,10.200000286101,15.9388635
235,3,0,1,10.200000286101,15.9388635
235,3,0,2,10.200000286101,15.9463878
107,3,0,1,10.200000286101,15.9463878
107,3,0,2,10.200000286101,15.9523895
91,3,0,1,10.200000286101,15.9523895
91,3,0,2,10.200000286101,15.9623898
166,3,0,1,10.200000286101,15.9623898
166,3,0,2,10.200000286101,15.9683892
384,3,0,1,10.200000286101,15.9683892
384,3,0,2,10.200000286101,15.9733879
164,3,0,1,10.200000286101,15.9733879
164,3,0,2,10.200000286101,15.9804101
72,3,0,1,10.200000286101,15.9804101
72,3,0,2,10.200000286101,15.9873887
281,3,0,1,10.200000286101,15.9873887
281,3,0,2,10.200000286101,15.9973874
56,3,0,1,10.200000286101,15.9973874
56,3,0,2,10.200000286101,16.0043864
355,3,0,1,10.200000286101,16.0043864
355,3,0,2,10.200000286101,16.0123866
146,3,0,1,10.200000286101,16.0123866
146,3,0,2,10.200000286101,16.0203939
41,3,0,1,10.200000286101,16.0203939
41,3,0,2,10.200000286101,16.0293922
13,3,0,1,10.200000286101,16.0293922
13,3,0,2,10.200000286101,16.0353914
244,3,0,1,10.200000286101,16.0353914
244,3,0,2,10.200000286101,16.0423912
171,3,0,1,10.200000286101,16.0423912
171,3,0,2,10.200000286101,16.0493861
285,3,0,1,10.200000286101,16.0493861
285,3,0,2,10.200000286101,16.0623888
203,3,0,1,10.200000286101,16.0623888
203,3,0,2,10.200000286101,16.0733884
100,3,0,1,10.200000286101,16.0733884
100,3,0,2,10.200000286101,16.08439
388,3,0,1,10.200000286101,16.08439
388,3,0,2,10.200000286101,16.1424265
123,3,0,1,10.200000286101,16.1424265
123,3,0,2,10.200000286101,16.1473881
258,3,0,1,10.200000286101,16.1473881
258,3,0,2,10.200000286101,16.1513867
250,3,0,1,10.200000286101,16.1513867
250,3,0,2,10.200000286101,16.1537867
169,3,0,1,10.200000286101,16.1537867
169,3,0,2,10.200000286101,16.1553877
89,3,0,1,10.200000286101,16.1553877
89,3,0,2,10.200000286101,16.1699538
77,3,0,1,10.200000286101,16.1699538
77,3,0,2,10.200000286101,16.1769572
6,3,0,1,10.200000286101,16.1769572
6,3,0,2,10.200000286101,16.1829911
386,3,0,1,10.200000286101,16.1829911
386,3,0,2,10.200000286101,16.1889887
377,3,0,1,10.200000286101,16.1889887
377,3,0,2,10.200000286101,16.1949914
28,3,0,1,10.200000286101,16.1949914
28,3,0,2,10.200000286101,16.2029883
0,3,0,1,10.200000286101,16.2029883
0,3,0,2,10.200000286101,16.2089898
374,3,0,1,10.200000286101,16.2089898
374,3,0,2,10.200000286101,16.2188003
333,3,0,1,10.200000286101,16.2188003
333,3,0,2,10.200000286101,16.2228007
194,3,0,1,10.200000286101,16.2228007
194,3,0,2,10.200000286101,16.2257674
128,3,0,1,10.200000286101,16.2257674
128,3,0,2,10.200000286101,16.2327679
17,3,0,1,10.200000286101,16.2327679
17,3,0,2,10.200000286101,16.2367651
387,3,0,1,10.200000286101,16.2367651
387,3,0,2,10.200000286101,16.2428036
152,3,0,1,10.200000286101,16.2428036
152,3,0,2,10.200000286101,16.2497734
81,3,0,1,10.200000286101,16.2497734
81,3,0,2,10.200000286101,16.2537679
179,3,0,1,10.200000286101,16.2537679
179,3,0,2,10.200000286101,16.2627708
172,3,0,1,10.200000286101,16.2627708
172,3,0,2,10.200000286101,16.2707692
170,3,0,1,10.200000286101,16.2707692
170,3,0,2,10.200000286101,16.2827722
109,3,0,1,10.200000286101,16.2827722
109,3,0,2,10.200000286101,16.2937661
36,3,0,1,10.200000286101,16.2937661
36,3,0,2,10.200000286101,16.3007724
7,3,0,1,10.200000286101,16.3007724
7,3,0,2,10.200000286101,16.3047668
297,3,0,1,10.200000286101,16.3047668
297,3,0,2,10.200000286101,16.3163502
201,3,0,1,10.200000286101,16.3163502
201,3,0,2,10.200000286101,16.3213234
62,3,0,1,10.200000286101,16.3213234
62,3,0,2,10.200000286101,16.3273278
57,3,0,1,10.200000286101,16.3273278
57,3,0,2,10.200000286101,16.3283276
9,3,0,1,10.200000286101,16.3283276
9,3,0,2,10.200000286101,16.338292
328,3,0,1,10.200000286101,16.338292
328,3,0,2,10.200000286101,16.3462965
323,3,0,1,10.200000286101,16.3462965
323,3,0,2,10.200000286101,16.3582923
305,3,0,1,10.200000286101,16.3582923
305,3,0,2,10.200000286101,16.3623149
229,3,0,1,10.200000286101,16.3633155
229,3,0,2,10.200000286101,16.375298
220,3,0,1,10.200000286101,16.3753514
220,3,0,2,10.200000286101,16.3803226
307,3,0,1,10.200000286101,16.3803226
307,3,0,2,10.200000286101,16.387298
118,3,0,1,10.200000286101,16.3882961
118,3,0,2,10.200000286101,16.3923304
96,3,0,1,10.200000286101,16.3923304
96,3,0,2,10.200000286101,16.3963334
301,3,0,1,10.200000286101,16.3963334
301,3,0,2,10.200000286101,16.399295
274,3,0,1,10.200000286101,16.399295
274,3,0,2,10.200000286101,16.4072982
269,3,0,1,10.200000286101,16.4072982
269,3,0,2,10.200000286101,16.413292
231,3,0,1,10.200000286101,16.413292
231,3,0,2,10.200000286101,16.4192933
193,3,0,1,10.200000286101,16.4192933
193,3,0,2,10.200000286101,16.4282974
140,3,0,1,10.200000286101,16.4282974
140,3,0,2,10.200000286101,16.4433264
120,3,0,1,10.200000286101,16.4433264
120,3,0,2,10.200000286101,16.4563004
108,3,0,1,10.200000286101,16.4563004
108,3,0,2,10.200000286101,16.4632967
40,3,0,1,10.200000286101,16.4632967
40,3,0,2,10.200000286101,16.4693016
256,3,0,1,10.200000286101,16.4693016
256,3,0,2,10.200000286101,16.4822947
253,3,0,1,10.200000286101,16.4822947
253,3,0,2,10.200000286101,16.4963041
148,3,0,1,10.200000286101,16.4963041
148,3,0,2,10.200000286101,16.5163288
119,3,0,1,10.200000286101,16.5163288
119,3,0,2,10.200000286101,16.6212977
339,3,0,1,10.200000286101,16.6212977
339,3,0,2,10.200000286101,16.6262968
332,3,0,1,10.200000286101,16.6262968
332,3,0,2,10.200000286101,16.6322945
308,3,0,1,10.200000286101,16.6322945
308,3,0,2,10.200000286101,16.6373275
236,3,0,1,10.200000286101,16.6373275
236,3,0,2,10.200000286101,16.6492977
225,3,0,1,10.200000286101,16.6492977
225,3,0,2,10.200000286101,16.657294
210,3,0,1,10.200000286101,16.657294
210,3,0,2,10.200000286101,16.6592977
4,3,0,1,10.200000286101,16.6592977
4,3,0,2,10.200000286101,16.6622961
397,3,0,1,10.200000286101,16.6622961
397,3,0,2,10.200000286101,16.6692948
378,3,0,1,10.200000286101,16.6692948
378,3,0,2,10.200000286101,16.6712955
335,3,0,1,10.200000286101,16.6712955
335,3,0,2,10.200000286101,16.6862978
331,3,0,1,10.200000286101,16.6862978
331,3,0,2,10.200000286101,16.6983029
223,3,0,1,10.200000286101,16.6983029
223,3,0,2,10.200000286101,16.7082946
90,3,0,1,10.200000286101,16.7082946
90,3,0,2,10.200000286101,16.7182971
20,3,0,1,10.200000286101,16.7182971
20,3,0,2,10.200000286101,16.7282939
19,3,0,1,10.200000286101,16.7282939
19,3,0,2,10.200000286101,16.735296
18,3,0,1,10.200000286101,16.735296
18,3,0,2,10.200000286101,16.7362919
345,3,0,1,10.200000286101,16.7362919
345,3,0,2,10.200000286101,16.7473299
284,3,0,1,10.200000286101,16.7473299
284,3,0,2,10.200000286101,16.7552964
208,3,0,1,10.200000286101,16.7552964
208,3,0,2,10.200000286101,16.7672958
129,3,0,1,10.200000286101,16.7672958
129,3,0,2,10.200000286101,16.773294
59,3,0,1,10.200000286101,16.773294
59,3,0,2,10.200000286101,16.7852948
217,3,0,1,10.200000286101,16.7852948
217,3,0,2,10.200000286101,16.7882992
198,3,0,1,10.200000286101,16.7882992
198,3,0,2,10.200000286101,16.7972964
134,3,0,1,10.200000286101,16.7972964
134,3,0,2,10.200000286101,16.8023282
113,3,0,1,10.200000286101,16.8023282
113,3,0,2,10.200000286101,16.808299
92,3,0,1,10.200000286101,16.808299
92,3,0,2,10.200000286101,16.8162964
86,3,0,1,10.200000286101,16.8162964
86,3,0,2,10.200000286101,16.82633
55,3,0,1,10.200000286101,16.82633
55,3,0,2,10.200000286101,16.8312954
1,3,0,1,10.200000286101,16.8312954
1,3,0,2,10.200000286101,16.8363293
395,3,0,1,10.200000286101,16.8363293
395,3,0,2,10.200000286101,16.8422941
287,3,0,1,10.200000286101,16.8422941
287,3,0,2,10.200000286101,16.856296
283,3,0,1,10.200000286101,16.856296
283,3,0,2,10.200000286101,16.8642959
278,3,0,1,10.200000286101,16.8642959
278,3,0,2,10.200000286101,16.8672935
212,3,0,1,10.200000286101,16.8672935
212,3,0,2,10.200000286101,16.8842973
191,3,0,1,10.200000286101,16.8842973
191,3,0,2,10.200000286101,16.8952932
185,3,0,1,10.200000286101,16.8952932
185,3,0,2,10.200000286101,16.9093342
143,3,0,1,10.200000286101,16.9093342
143,3,0,2,10.200000286101,16.9162945
44,3,0,1,10.200000286101,16.9162945
44,3,0,2,10.200000286101,16.9253015
346,3,0,1,10.200000286101,16.9253015
346,3,0,2,10.200000286101,16.932292
324,3,0,1,10.200000286101,16.932292
324,3,0,2,10.200000286101,16.9373298
248,3,0,1,10.200000286101,16.9373298
248,3,0,2,10.200000286101,16.9423296
127,3,0,1,10.200000286101,16.9423296
127,3,0,2,10.200000286101,16.9533305
39,3,0,1,10.200000286101,16.9533305
39,3,0,2,10.200000286101,16.9632987
340,3,0,1,10.200000286101,16.9632987
340,3,0,2,10.200000286101,16.9712941
233,3,0,1,10.200000286101,16.9712941
233,3,0,2,10.200000286101,16.9742951
145,3,0,1,10.200000286101,16.9742951
145,3,0,2,10.200000286101,16.9852969
111,3,0,1,10.200000286101,16.9852969
111,3,0,2,10.200000286101,16.9902981
98,3,0,1,10.200000286101,16.9902981
98,3,0,2,10.200000286101,16.9952963
50,3,0,1,10.200000286101,16.9952963
50,3,0,2,10.200000286101,17.0013201
206,3,0,1,10.200000286101,17.0013201
206,3,0,2,10.200000286101,17.0092955
178,3,0,1,10.200000286101,17.0092955
178,3,0,2,10.200000286101,17.0181848
177,3,0,1,10.200000286101,17.0181848
177,3,0,2,10.200000286101,17.0211859
99,3,0,1,10.200000286101,17.0211859
99,3,0,2,10.200000286101,17.0301528
26,3,0,1,10.200000286101,17.0301528
26,3,0,2,10.200000286101,17.0381477
291,3,0,1,10.200000286101,17.0381477
291,3,0,2,10.200000286101,17.0421722
288,3,0,1,10.200000286101,17.0421722
288,3,0,2,10.200000286101,17.0501491
83,3,0,1,10.200000286101,17.0501491
83,3,0,2,10.200000286101,17.0591854
303,3,0,1,10.200000286101,17.0591854
303,3,0,2,10.200000286101,17.0691488
302,3,0,1,10.200000286101,17.0691488
302,3,0,2,10.200000286101,17.0771867
261,3,0,1,10.200000286101,17.0771867
261,3,0,2,10.200000286101,17.0881851
234,3,0,1,10.200000286101,17.0881851
234,3,0,2,10.200000286101,17.10215
189,3,0,1,10.200000286101,17.10215
189,3,0,2,10.200000286101,17.1111481
142,3,0,1,10.200000286101,17.1111481
142,3,0,2,10.200000286101,17.1221865
136,3,0,1,10.200000286101,17.1221865
136,3,0,2,10.200000286101,17.1321817
131,3,0,1,10.200000286101,17.1321817
131,3,0,2,10.200000286101,17.1391527
34,3,0,1,10.200000286101,17.1391527
34,3,0,2,10.200000286101,17.1481497
372,3,0,1,10.200000286101,17.1481497
372,3,0,2,10.200000286101,17.1561877
350,3,0,1,10.200000286101,17.1561877
350,3,0,2,10.200000286101,17.1661489
334,3,0,1,10.200000286101,17.1661489
334,3,0,2,10.200000286101,17.1691877
245,3,0,1,10.200000286101,17.1701508
245,3,0,2,10.200000286101,17.176185
183,3,0,1,10.200000286101,17.176185
183,3,0,2,10.200000286101,17.185154
155,3,0,1,10.200000286101,17.185154
155,3,0,2,10.200000286101,17.1971477
